id,file_artists,file_title,file_path,jams_path
real-book_1400,Cedar Walton,Jacob's Ladder,../../partitions/real-book/raw/Jacob's Ladder - Cedar Walton.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1400.jams
real-book_1401,,Along Came Betty,../../partitions/real-book/raw/Along Came Betty.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1401.jams
real-book_1402,Huges & Lake,Bless 'em All,../../partitions/real-book/raw/Bless 'em All - Huges & Lake.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1402.jams
real-book_1403,,Pale Fable,../../partitions/real-book/raw/Pale Fable.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1403.jams
real-book_1404,,All This And Heaven Too,../../partitions/real-book/raw/All This And Heaven Too.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1404.jams
real-book_1405,,Heart Of The Country,../../partitions/real-book/raw/Heart Of The Country.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1405.jams
real-book_1406,,Try To Remember,../../partitions/real-book/raw/Try To Remember.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1406.jams
real-book_1407,,Can't Buy A Break,../../partitions/real-book/raw/Can't Buy A Break.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1407.jams
real-book_1408,,Swing To Theos,../../partitions/real-book/raw/Swing To Theos.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1408.jams
real-book_1409,,Nice Work If You Can Get It,../../partitions/real-book/raw/Nice Work If You Can Get It.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1409.jams
real-book_1410,,Going Away Party,../../partitions/real-book/raw/Going Away Party.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1410.jams
real-book_1411,,St,../../partitions/real-book/raw/St. Louis Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1411.jams
real-book_1412,Jerome Kern & Johnny Mercer,I'm Old Fashioned,../../partitions/real-book/raw/I'm Old Fashioned - Jerome Kern & Johnny Mercer.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1412.jams
real-book_1413,,Whispering,../../partitions/real-book/raw/Whispering.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1413.jams
real-book_1414,Kenbrovin & Kelette,I'm Forever Blowing Bubbles,../../partitions/real-book/raw/I'm Forever Blowing Bubbles - Kenbrovin & Kelette.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1414.jams
real-book_1415,,Now Is The Hour,../../partitions/real-book/raw/Now Is The Hour.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1415.jams
real-book_1416,"Charlie, Harry & Henry Tobias",Miss You,"../../partitions/real-book/raw/Miss You - Charlie, Harry & Henry Tobias.MGU.xlab",../../partitions/real-book/choco/jams/real-book_1416.jams
real-book_1417,Dizzie Gillespie,1 Alone,../../partitions/real-book/raw/1 Alone - Dizzie Gillespie.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1417.jams
real-book_1418,,Steady Eddie,../../partitions/real-book/raw/Steady Eddie.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1418.jams
real-book_1419,,Haunted Ballroom,../../partitions/real-book/raw/Haunted Ballroom.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1419.jams
real-book_1420,,Three Little Words,../../partitions/real-book/raw/Three Little Words.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1420.jams
real-book_1421,,Dave's Style,../../partitions/real-book/raw/Dave's Style.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1421.jams
real-book_1422,,Let The 4 Winds Blow,../../partitions/real-book/raw/Let The 4 Winds Blow.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1422.jams
real-book_1423,,You Better Go Now,../../partitions/real-book/raw/You Better Go Now.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1423.jams
real-book_1424,,The Wedding Gift,../../partitions/real-book/raw/The Wedding Gift.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1424.jams
real-book_1425,Neal Hefti,Girl Talk,../../partitions/real-book/raw/Girl Talk - Neal Hefti.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1425.jams
real-book_1426,,Adieu Madras!,../../partitions/real-book/raw/Adieu Madras!.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1426.jams
real-book_1427,,"When The Red, Red Robin Comes Bob, Bob, Bobbin' Along","../../partitions/real-book/raw/When The Red, Red Robin Comes Bob, Bob, Bobbin' Along.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_1427.jams
real-book_1428,,Skyscraper Starvation Blues,../../partitions/real-book/raw/Skyscraper Starvation Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1428.jams
real-book_1429,,"Take It Easy, Boy Boy","../../partitions/real-book/raw/Take It Easy, Boy Boy.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_1429.jams
real-book_1430,,All By Myself,../../partitions/real-book/raw/All By Myself.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1430.jams
real-book_1431,,What Have They Done To The Rain,../../partitions/real-book/raw/What Have They Done To The Rain.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1431.jams
real-book_1432,,There's No Business Like Show Business,../../partitions/real-book/raw/There's No Business Like Show Business.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1432.jams
real-book_1433,Rich Sherman & Rob Sherman,Chim Chim Cheree,../../partitions/real-book/raw/Chim Chim Cheree - Rich Sherman & Rob Sherman.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1433.jams
real-book_1434,,Downing,../../partitions/real-book/raw/Downing.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1434.jams
real-book_1435,,Serenade In Blue,../../partitions/real-book/raw/Serenade In Blue.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1435.jams
real-book_1436,,Hang On Little Tomato,../../partitions/real-book/raw/Hang On Little Tomato.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1436.jams
real-book_1437,John Coltrane,Impressions,../../partitions/real-book/raw/Impressions - John Coltrane.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1437.jams
real-book_1438,Django Reinhardt,Django's Castle,../../partitions/real-book/raw/Django's Castle - Django Reinhardt.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1438.jams
real-book_1439,,Black Swan,../../partitions/real-book/raw/Black Swan.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1439.jams
real-book_1440,,Bill Cheatham,../../partitions/real-book/raw/Bill Cheatham.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1440.jams
real-book_1441,,My Silent Love,../../partitions/real-book/raw/My Silent Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1441.jams
real-book_1442,,Dead Man Blues,../../partitions/real-book/raw/Dead Man Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1442.jams
real-book_1443,,A Chance To Try Again,../../partitions/real-book/raw/A Chance To Try Again.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1443.jams
real-book_1444,,Don't You Sweetheart Me,../../partitions/real-book/raw/Don't You Sweetheart Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1444.jams
real-book_1445,,Stella By Starlight,../../partitions/real-book/raw/Stella By Starlight.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1445.jams
real-book_1446,,Hand In Hand,../../partitions/real-book/raw/Hand In Hand.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1446.jams
real-book_1447,Gerry Mulligan,Elevation,../../partitions/real-book/raw/Elevation - Gerry Mulligan.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1447.jams
real-book_1448,,No Nothing,../../partitions/real-book/raw/No Nothing.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1448.jams
real-book_1449,Springer & Leigh,How Little We Know,../../partitions/real-book/raw/How Little We Know - Springer & Leigh.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1449.jams
real-book_1450,,Matthew's Blues,../../partitions/real-book/raw/Matthew's Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1450.jams
real-book_1451,,If You Could See Me Now,../../partitions/real-book/raw/If You Could See Me Now.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1451.jams
real-book_1452,Chet Baker & Gerry Mulligan,Line For Lyons,../../partitions/real-book/raw/Line For Lyons - Chet Baker & Gerry Mulligan.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1452.jams
real-book_1453,,Al Di La,../../partitions/real-book/raw/Al Di La.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1453.jams
real-book_1454,,Sea Shanty,../../partitions/real-book/raw/Sea Shanty.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1454.jams
real-book_1455,,Love Me,../../partitions/real-book/raw/Love Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1455.jams
real-book_1456,,On The Sunny Side Of The Street,../../partitions/real-book/raw/On The Sunny Side Of The Street.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1456.jams
real-book_1457,,Street Trouble,../../partitions/real-book/raw/Street Trouble.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1457.jams
real-book_1458,Irving Berlin,How About Me,../../partitions/real-book/raw/How About Me - Irving Berlin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1458.jams
real-book_1459,,A Kiss To Build A Dream On,../../partitions/real-book/raw/A Kiss To Build A Dream On.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1459.jams
real-book_1460,Randy Weston,Little Niles,../../partitions/real-book/raw/Little Niles - Randy Weston.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1460.jams
real-book_1461,Albert Collins,Fake Id,../../partitions/real-book/raw/Fake Id - Albert Collins.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1461.jams
real-book_1462,,In The Shelter Of Your Wings,../../partitions/real-book/raw/In The Shelter Of Your Wings.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1462.jams
real-book_1463,,I Went To The Enemy's Camp,../../partitions/real-book/raw/I Went To The Enemy's Camp.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1463.jams
real-book_1464,,Botany Bay,../../partitions/real-book/raw/Botany Bay.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1464.jams
real-book_1465,,My Melancholy Baby,../../partitions/real-book/raw/My Melancholy Baby.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1465.jams
real-book_1466,,My Baby Just Cares For Me,../../partitions/real-book/raw/My Baby Just Cares For Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1466.jams
real-book_1467,,Tumble,../../partitions/real-book/raw/Tumble.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1467.jams
real-book_1468,Thelonious Monk,Ruby My Dear,../../partitions/real-book/raw/Ruby My Dear - Thelonious Monk.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1468.jams
real-book_1469,Rodgers & Hart,My Funny Valentine,../../partitions/real-book/raw/My Funny Valentine - Rodgers & Hart.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1469.jams
real-book_1470,,Guitar Boogie,../../partitions/real-book/raw/Guitar Boogie.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1470.jams
real-book_1471,,Snoopy,../../partitions/real-book/raw/Snoopy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1471.jams
real-book_1472,,Straighten Up And Fly Right,../../partitions/real-book/raw/Straighten Up And Fly Right.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1472.jams
real-book_1473,,Are You From Dixie,../../partitions/real-book/raw/Are You From Dixie.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1473.jams
real-book_1474,,The Night Before,../../partitions/real-book/raw/The Night Before.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1474.jams
real-book_1475,,Have Another,../../partitions/real-book/raw/Have Another.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1475.jams
real-book_1476,,To The Ladies,../../partitions/real-book/raw/To The Ladies.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1476.jams
real-book_1477,Herbie Mann,Tel Aviv,../../partitions/real-book/raw/Tel Aviv - Herbie Mann.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1477.jams
real-book_1478,,Sack Of Woe,../../partitions/real-book/raw/Sack Of Woe.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1478.jams
real-book_1479,,Steve's Sauce,../../partitions/real-book/raw/Steve's Sauce.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1479.jams
real-book_1480,Wayne Shorter,Nefertiti,../../partitions/real-book/raw/Nefertiti - Wayne Shorter.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1480.jams
real-book_1481,,The Night We Called It A Day,../../partitions/real-book/raw/The Night We Called It A Day.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1481.jams
real-book_1482,,WHEELIN',../../partitions/real-book/raw/WHEELIN'.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1482.jams
real-book_1483,Sonny Boy Williamson,Checkin' Up On My Baby,../../partitions/real-book/raw/Checkin' Up On My Baby - Sonny Boy Williamson.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1483.jams
real-book_1484,,Just A Little While To Stay Here,../../partitions/real-book/raw/Just A Little While To Stay Here.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1484.jams
real-book_1485,,Dominic The Donkey,../../partitions/real-book/raw/Dominic The Donkey.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1485.jams
real-book_1486,,Darktown Strutter's Ball,../../partitions/real-book/raw/Darktown Strutter's Ball.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1486.jams
real-book_1487,W,Memphis Blues,../../partitions/real-book/raw/Memphis Blues - W.C. Handy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1487.jams
real-book_1488,Tadd Dameron,Casbah,../../partitions/real-book/raw/Casbah - Tadd Dameron.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1488.jams
real-book_1489,,Nobody Else But Me,../../partitions/real-book/raw/Nobody Else But Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1489.jams
real-book_1490,,Air Mail Special,../../partitions/real-book/raw/Air Mail Special.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1490.jams
real-book_1491,Django Reinhardt,Swing 42,../../partitions/real-book/raw/Swing 42 - Django Reinhardt.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1491.jams
real-book_1492,Irving Berlin,Washington Twist,../../partitions/real-book/raw/Washington Twist - Irving Berlin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1492.jams
real-book_1493,,Never Mind,../../partitions/real-book/raw/Never Mind.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1493.jams
real-book_1494,,Insane Load,../../partitions/real-book/raw/Insane Load.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1494.jams
real-book_1495,,Around The World In 8y Days,../../partitions/real-book/raw/Around The World In 8y Days.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1495.jams
real-book_1496,,The Reason Is The Season,../../partitions/real-book/raw/The Reason Is The Season.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1496.jams
real-book_1497,,Lady Be Good,../../partitions/real-book/raw/Lady Be Good.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1497.jams
real-book_1498,,Tune Up,../../partitions/real-book/raw/Tune Up.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1498.jams
real-book_1499,,Giant,../../partitions/real-book/raw/Giant.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1499.jams
real-book_1500,,Ol' Man River,../../partitions/real-book/raw/Ol' Man River.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1500.jams
real-book_1501,Roland Kirk,Black Diamond,../../partitions/real-book/raw/Black Diamond - Roland Kirk.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1501.jams
real-book_1502,,I'm Stuck With You,../../partitions/real-book/raw/I'm Stuck With You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1502.jams
real-book_1503,,PLEASE,../../partitions/real-book/raw/PLEASE.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1503.jams
real-book_1504,Harry Woods,I'll Never Say 'Never Again' Never Again,../../partitions/real-book/raw/I'll Never Say 'Never Again' Never Again - Harry Woods.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1504.jams
real-book_1505,,Lester Left Town,../../partitions/real-book/raw/Lester Left Town.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1505.jams
real-book_1506,,Common Ground,../../partitions/real-book/raw/Common Ground.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1506.jams
real-book_1507,,Flowers In The Snow,../../partitions/real-book/raw/Flowers In The Snow.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1507.jams
real-book_1508,,Sunday,../../partitions/real-book/raw/Sunday.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1508.jams
