id,title,artists,duration,mbid,jams_path
weimar_394,Elora,Sonny Stitt,38.71011337868481,3ce11fa9-82d2-47c1-b588-9c44837db225,../../partitions/weimar/choco/jams/weimar_394.jams
weimar_395,Good Kick,Sonny Stitt,42.71659863945578,,../../partitions/weimar/choco/jams/weimar_395.jams
weimar_396,Teapot,Sonny Stitt,49.27142857142857,1b440e27-b7d5-47ce-ba9f-c7ded4f07928,../../partitions/weimar/choco/jams/weimar_396.jams
weimar_397,Blues in the Closet,Stan Getz,187.6600453514739,e3ca10e3-13a5-4fe5-aa23-7af9db3815dc,../../partitions/weimar/choco/jams/weimar_397.jams
weimar_398,Body and Soul,Stan Getz,180.07074829931975,5cebd128-9ef7-425b-9a36-6620438a1b3b,../../partitions/weimar/choco/jams/weimar_398.jams
weimar_399,Crazy Rhythm,Stan Getz,212.6877551020408,20bd0e04-14a5-4436-a0c7-150867c44b81,../../partitions/weimar/choco/jams/weimar_399.jams
weimar_400,I'm Glad There Is You,Stan Getz,62.91882086167801,f529d60c-00b0-4d0a-b441-af0fa65c19e6,../../partitions/weimar/choco/jams/weimar_400.jams
weimar_401,Insensatez,Stan Getz,61.17732426303856,6a9a6e75-3316-4f6f-8a63-1c3d58a5a0cc,../../partitions/weimar/choco/jams/weimar_401.jams
weimar_402,My Funny Valentine,Stan Getz,199.11546485260772,f775b82c-9259-45d1-b8fc-4313973d78af,../../partitions/weimar/choco/jams/weimar_402.jams
weimar_403,Cross-Fade,Steve Coleman,44.80870748299319,0f42f96d-9f32-40e1-bf2e-6702fbf64d50,../../partitions/weimar/choco/jams/weimar_403.jams
weimar_404,Cross-Fade,Steve Coleman,14.803174603174602,0f42f96d-9f32-40e1-bf2e-6702fbf64d50,../../partitions/weimar/choco/jams/weimar_404.jams
weimar_405,Double Vision,Steve Coleman,184.48544217687075,f742899d-2ca1-44fd-928a-2dd16fcae0f3,../../partitions/weimar/choco/jams/weimar_405.jams
weimar_406,Pass It On,Steve Coleman,76.77678004535149,be9ebacf-9f1f-4fd1-aaf7-9fbc433fb714,../../partitions/weimar/choco/jams/weimar_406.jams
weimar_407,Processional,Steve Coleman,104.85718820861679,ac1d70ff-bd7f-4f62-8ae5-4db0d11dafd2,../../partitions/weimar/choco/jams/weimar_407.jams
weimar_408,Segment,Steve Coleman,163.4792743764172,df52f125-6183-4d9f-ae1c-89377d212420,../../partitions/weimar/choco/jams/weimar_408.jams
weimar_409,Slipped again,Steve Coleman,65.26104308390023,f9650aa1-2728-4e6f-b9e9-b473a7ae4b36,../../partitions/weimar/choco/jams/weimar_409.jams
weimar_410,Take the Coltrane,Steve Coleman,169.8595918367347,df52f125-6183-4d9f-ae1c-89377d212420,../../partitions/weimar/choco/jams/weimar_410.jams
weimar_411,The Oracle,Steve Coleman,174.0039455782313,e71aeb1c-ee18-466c-a417-947c078e2c21,../../partitions/weimar/choco/jams/weimar_411.jams
weimar_412,The Oracle,Steve Coleman,174.654693877551,e71aeb1c-ee18-466c-a417-947c078e2c21,../../partitions/weimar/choco/jams/weimar_412.jams
weimar_413,Alone Together,Steve Lacy,78.66326530612245,2c0d47e0-e441-4901-a70a-1e4e167725b4,../../partitions/weimar/choco/jams/weimar_413.jams
weimar_414,Ask Me Now,Steve Lacy,88.99469387755101,b1506b27-04f5-476d-9ee6-ece9ffcf7454,../../partitions/weimar/choco/jams/weimar_414.jams
weimar_415,Easy to Love,Steve Lacy,187.7055328798186,9ddf9ac7-49de-4847-b038-506e888b13af,../../partitions/weimar/choco/jams/weimar_415.jams
weimar_416,Let's Cool One,Steve Lacy,115.17968253968253,c102b624-9618-4157-a64f-8a02f5267f67,../../partitions/weimar/choco/jams/weimar_416.jams
weimar_417,Skippy,Steve Lacy,86.60172335600907,1878c31b-afe9-433f-b25a-5b8141deedd5,../../partitions/weimar/choco/jams/weimar_417.jams
weimar_418,Work,Steve Lacy,92.78979591836735,,../../partitions/weimar/choco/jams/weimar_418.jams
weimar_419,Dat Dere,Steve Turre,131.67396825396824,64243e6a-e3bb-4da5-9329-1fb95841b7b8,../../partitions/weimar/choco/jams/weimar_419.jams
weimar_420,If I Were a Bell,Steve Turre,59.35918367346939,3b65d801-9cfa-4614-9b64-0f2f8009d38d,../../partitions/weimar/choco/jams/weimar_420.jams
weimar_421,Steve's Blues,Steve Turre,57.636281179138315,70c4f6eb-b0f4-4e64-aee1-906ac42d3301,../../partitions/weimar/choco/jams/weimar_421.jams
weimar_422,Pass It On,Von Freeman,103.41224489795917,be9ebacf-9f1f-4fd1-aaf7-9fbc433fb714,../../partitions/weimar/choco/jams/weimar_422.jams
weimar_423,Crosscurrent,Warne Marsh,29.401859410430838,94f379da-5030-4cbf-95a8-372148a29376,../../partitions/weimar/choco/jams/weimar_423.jams
weimar_424,Tautology,Warne Marsh,56.53777777777778,50071276-eeac-4f5a-8a10-8f6ebb3e2ef7,../../partitions/weimar/choco/jams/weimar_424.jams
weimar_425,Wow,Warne Marsh,21.995918367346942,20c1afef-6aa7-4db4-88f1-a917954037e8,../../partitions/weimar/choco/jams/weimar_425.jams
weimar_426,Adam's Apple,Wayne Shorter,131.93528344671202,235145f7-6611-4fc4-9b1f-f5a071b4f8bb,../../partitions/weimar/choco/jams/weimar_426.jams
weimar_427,Dolores,Wayne Shorter,73.04748299319729,3eab13f7-9f2e-4380-9da4-84087be3f499,../../partitions/weimar/choco/jams/weimar_427.jams
weimar_428,Down Under,Wayne Shorter,46.35111111111111,25de5364-766f-40e9-be39-4a8591a51284,../../partitions/weimar/choco/jams/weimar_428.jams
weimar_429,E.S.P.,Wayne Shorter,53.950158730158726,60044ad0-cc9e-4753-9903-bfeaf6e3a12c,../../partitions/weimar/choco/jams/weimar_429.jams
weimar_430,Eighty-One,Wayne Shorter,102.27755102040817,97a6eead-0558-4681-ba86-b456bfc41752,../../partitions/weimar/choco/jams/weimar_430.jams
weimar_431,Footprints,Wayne Shorter,127.35854875283447,cf85ae5b-b918-4fc6-b167-928f38376e9a,../../partitions/weimar/choco/jams/weimar_431.jams
weimar_432,Infant Eyes,Wayne Shorter,126.72857142857143,7530962f-6a09-4c26-862b-533e33bd12a6,../../partitions/weimar/choco/jams/weimar_432.jams
weimar_433,Juju,Wayne Shorter,169.9984580498866,,../../partitions/weimar/choco/jams/weimar_433.jams
weimar_434,Orbits,Wayne Shorter,63.73877551020408,aa05a78b-9e75-42d7-87b3-c074685e52d0,../../partitions/weimar/choco/jams/weimar_434.jams
weimar_435,Speak No Evil,Wayne Shorter,167.53750566893424,52f5dd01-050e-4db2-b85f-a4775a321292,../../partitions/weimar/choco/jams/weimar_435.jams
weimar_436,Dat Dere,Woody Shaw,134.76653061224488,64243e6a-e3bb-4da5-9329-1fb95841b7b8,../../partitions/weimar/choco/jams/weimar_436.jams
weimar_437,If I Were a Bell,Woody Shaw,60.921428571428564,3b65d801-9cfa-4614-9b64-0f2f8009d38d,../../partitions/weimar/choco/jams/weimar_437.jams
weimar_438,Imagination,Woody Shaw,154.84126984126985,b94a81ed-d5c1-4e21-b0c7-8f9d1a2aff27,../../partitions/weimar/choco/jams/weimar_438.jams
weimar_439,In a Capricornian Way,Woody Shaw,178.08734693877554,afd93afb-96b5-4efa-957c-d17d2110e49d,../../partitions/weimar/choco/jams/weimar_439.jams
weimar_440,Rahsaan's Run,Woody Shaw,57.92448979591836,fe3dbacd-c9f4-4be7-afee-004388b9e1de,../../partitions/weimar/choco/jams/weimar_440.jams
weimar_441,Rosewood,Woody Shaw,95.77224489795918,633aebd9-f933-4069-afac-adba180ba5f2,../../partitions/weimar/choco/jams/weimar_441.jams
weimar_442,Stepping Stone,Woody Shaw,29.365759637188205,9ad2f5ed-0831-4b5f-b32d-cba6f4443b7a,../../partitions/weimar/choco/jams/weimar_442.jams
weimar_443,Steve's Blues,Woody Shaw,69.55628117913832,70c4f6eb-b0f4-4e64-aee1-906ac42d3301,../../partitions/weimar/choco/jams/weimar_443.jams
weimar_444,April in Paris,Wynton Marsalis,104.94403628117914,,../../partitions/weimar/choco/jams/weimar_444.jams
weimar_445,Caravan,Wynton Marsalis,156.58009070294784,dde9ab7a-6cf1-4624-9b41-aa0e163dca16,../../partitions/weimar/choco/jams/weimar_445.jams
weimar_446,Cherokee,Wynton Marsalis,92.59183673469387,cdde3b78-9e0f-49a9-a790-12abf5d098ba,../../partitions/weimar/choco/jams/weimar_446.jams
weimar_447,Cherokee II,Wynton Marsalis,90.43775510204081,93326db0-83c7-44c0-ba3b-a009225852b9,../../partitions/weimar/choco/jams/weimar_447.jams
weimar_448,Johnny Come Lately,Wynton Marsalis,63.332426303854874,2f1595dd-877e-4d38-a5ac-528d165d4166,../../partitions/weimar/choco/jams/weimar_448.jams
weimar_449,U.M.M.G.,Wynton Marsalis,70.02839002267574,e301192d-6f25-4775-874b-a9d1d43f49b9,../../partitions/weimar/choco/jams/weimar_449.jams
weimar_450,You're My Everything,Wynton Marsalis,58.244897959183675,,../../partitions/weimar/choco/jams/weimar_450.jams
weimar_451,All the Things You Are,Zoot Sims,46.36462585034014,,../../partitions/weimar/choco/jams/weimar_451.jams
weimar_452,Dancing in the Dark,Zoot Sims,62.64321995464852,bda792e5-2b65-4984-812c-44fd43d41b6f,../../partitions/weimar/choco/jams/weimar_452.jams
weimar_453,Dancing in the Dark,Zoot Sims,73.36326530612244,bda792e5-2b65-4984-812c-44fd43d41b6f,../../partitions/weimar/choco/jams/weimar_453.jams
weimar_454,King David,Zoot Sims,31.620680272108842,ca004fea-78b6-431c-8bae-e7e3963f6c15,../../partitions/weimar/choco/jams/weimar_454.jams
weimar_455,Night and Day,Zoot Sims,89.6,441ed41e-2fe4-4dda-a6ba-e131a158cae5,../../partitions/weimar/choco/jams/weimar_455.jams
weimar_456,Night and Day,Zoot Sims,60.94657596371883,441ed41e-2fe4-4dda-a6ba-e131a158cae5,../../partitions/weimar/choco/jams/weimar_456.jams
